message_id,gyro_xout_scaled,gyro_yout_scaled,gyro_zout_scaled,accel_xout_scaled,accel_yout_scaled,accel_zout_scaled,x_rotation,y_rotation,measured_timestamp
30,-6.0,-1.0,-2.0,-0.11181640625,-0.755126953125,1.055419921875,-35.4316032526811,4.92458157990891,1488093471.66772
31,-6.0,-1.0,-2.0,-0.125,-0.7568359375,1.06005859375,-35.3383264945889,5.48181706314006,1488093471.72305
32,-6.0,-1.0,-2.0,-0.10791015625,-0.760986328125,1.053466796875,-35.7011630296923,4.74666732919225,1488093471.89968
33,-6.0,-1.0,-2.0,-0.107666015625,-0.74951171875,1.072509765625,-34.812594927338,4.70398978360608,1488093471.95598
34,-5.0,-1.0,-2.0,-0.116455078125,-0.755859375,1.062255859375,-35.2726361749305,5.10437351295941,1488093472.00374
35,-6.0,-1.0,-2.0,-0.11181640625,-0.7353515625,1.057861328125,-34.6553078683094,4.96034308103115,1488093472.05934
36,-6.0,-1.0,-2.0,-0.114501953125,-0.735107421875,1.051513671875,-34.7987678868412,5.0999169635004,1488093472.11251
37,-6.0,-1.0,-2.0,-0.1171875,-0.758544921875,1.05859375,-35.458787636283,5.14187457655991,1488093472.16555
38,-6.0,-1.0,-2.0,-0.115966796875,-0.748779296875,1.056884765625,-35.155157771188,5.11618029471168,1488093472.21456
39,-5.0,-1.0,-2.0,-0.11572265625,-0.7646484375,1.060546875,-35.6306920789775,5.05804824943211,1488093472.26888
40,-6.0,-1.0,-2.0,-0.114990234375,-0.737060546875,1.055419921875,-34.7702841207703,5.10445064995336,1488093472.31978
41,-6.0,-1.0,-2.0,-0.111572265625,-0.75048828125,1.051513671875,-35.3647595593859,4.93611907626655,1488093472.37592
42,-6.0,-1.0,-2.0,-0.112060546875,-0.7509765625,1.059326171875,-35.18328320567,4.93235320510016,1488093472.43155
43,-6.0,1.0,-2.0,-0.10693359375,-0.753662109375,1.05712890625,-35.3485854268148,4.70857586664343,1488093472.48745
44,-6.0,-1.0,-2.0,-0.095458984375,-0.734619140625,1.073974609375,-34.2678961397215,4.19587464540853,1488093472.54602
45,-6.0,-1.0,-2.0,-0.110107421875,-0.748046875,1.060791015625,-35.0462046661994,4.84863998443286,1488093472.60472
46,-5.0,-1.0,-2.0,-0.11181640625,-0.750732421875,1.057861328125,-35.2120901230662,4.92670439217523,1488093472.65949
47,-6.0,-1.0,-2.0,-0.111572265625,-0.7529296875,1.0517578125,-35.4464217526085,4.92997374385697,1488093472.71962
48,-5.0,-1.0,-2.0,-0.095947265625,-0.754638671875,1.062255859375,-35.2805937960994,4.21134010425091,1488093472.77103
49,-6.0,-1.0,-2.0,-0.1240234375,-0.75341796875,1.060791015625,-35.2005429142992,5.44500751348338,1488093472.82618
50,-6.0,-1.0,-2.0,-0.123291015625,-0.75341796875,1.0546875,-35.3564798037456,5.4336809450439,1488093472.88124
51,-6.0,-1.0,-2.0,-0.1123046875,-0.7353515625,1.059326171875,-34.617348864526,4.97727074259294,1488093473.06351
52,-6.0,-1.0,-2.0,-0.111572265625,-0.764404296875,1.0546875,-35.7820586519135,4.89576085324973,1488093473.11558
53,-5.0,-1.0,-2.0,-0.09521484375,-0.755859375,1.0673828125,-35.1969222961787,4.16374246659189,1488093473.17135
54,-6.0,-1.0,-2.0,-0.11572265625,-0.7509765625,1.053955078125,-35.3089978151034,5.10984424082715,1488093473.22942
55,-6.0,-1.0,-2.0,-0.10888671875,-0.75439453125,1.060546875,-35.2834628867244,4.78241409463456,1488093473.28339
56,-5.0,-1.0,-2.0,-0.10986328125,-0.73486328125,1.05615234375,-34.685508596051,4.88046099112956,1488093473.33781
57,-6.0,-1.0,-2.0,-0.114501953125,-0.75244140625,1.054931640625,-35.3403073559903,5.04983615026226,1488093473.39314
58,-6.0,-1.0,-2.0,-0.1103515625,-0.757568359375,1.048583984375,-35.6972524980273,4.87580296234077,1488093473.48566
59,-6.0,-1.0,-2.0,-0.109130859375,-0.748046875,1.0537109375,-35.2274269102127,4.82723210663655,1488093473.60668
60,-5.0,-1.0,-2.0,-0.10595703125,-0.7509765625,1.05810546875,-35.229929053562,4.66848990217433,1488093473.65768
61,-6.0,-1.0,-2.0,-0.1123046875,-0.764892578125,1.055419921875,-35.7787772976271,4.92443262430942,1488093473.70947
62,-6.0,-1.0,-2.0,-0.112548828125,-0.75341796875,1.046875,-35.5859714469667,4.98703383330572,1488093473.85683
63,-6.0,-1.0,-2.0,-0.110595703125,-0.750732421875,1.061279296875,-35.1292386833858,4.86277531413794,1488093473.99196
64,-6.0,-1.0,-2.0,-0.117431640625,-0.756103515625,1.05615234375,-35.4325798165164,5.16596888440764,1488093474.04698
65,-6.0,-1.0,-2.0,-0.1083984375,-0.747802734375,1.05322265625,-35.2329131974581,4.79697941602974,1488093474.10083
66,-6.0,0.0,-2.0,-0.11865234375,-0.76513671875,1.04833984375,-35.9505734714097,5.22353186577436,1488093474.24344
67,-6.0,-1.0,-2.0,-0.110107421875,-0.750732421875,1.053955078125,-35.3154611415586,4.86364723258479,1488093474.29622
68,-5.0,-1.0,-2.0,-0.111083984375,-0.75146484375,1.054443359375,-35.3268366598758,4.90347191238076,1488093474.43213
69,-6.0,-1.0,-2.0,-0.10791015625,-0.755126953125,1.047607421875,-35.6411723493085,4.77659566473725,1488093474.4982
70,-6.0,-1.0,-2.0,-0.10986328125,-0.759521484375,1.057861328125,-35.5320506813418,4.82216860840329,1488093474.6681
71,-6.0,-1.0,-2.0,-0.10400390625,-0.75244140625,1.0556640625,-35.3492909157646,4.5868192822577,1488093474.7308
72,-6.0,-1.0,-2.0,-0.1171875,-0.749755859375,1.057373046875,-35.1746130174826,5.16592424452376,1488093474.93136
73,-5.0,-1.0,-2.0,-0.115234375,-0.75146484375,1.059326171875,-35.1922476149649,5.07023384173771,1488093475.11089
74,-6.0,-1.0,-2.0,-0.114013671875,-0.751708984375,1.054931640625,-35.315322516414,5.03005429763024,1488093475.16307
75,-5.0,-1.0,-2.0,-0.1181640625,-0.7529296875,1.052978515625,-35.3971172859983,5.21569591805351,1488093475.34537
76,-5.0,-1.0,-2.0,-0.111328125,-0.75439453125,1.058837890625,-35.3201765725625,4.89433918136472,1488093475.52
77,-5.0,-1.0,-2.0,-0.10693359375,-0.754638671875,1.05224609375,-35.5076502178742,4.72089750795764,1488093475.57115
78,-5.0,-1.0,-2.0,-0.112060546875,-0.755615234375,1.054443359375,-35.4732267261952,4.93721058311524,1488093475.75163
79,-5.0,-1.0,-2.0,-0.111083984375,-0.7509765625,1.0498046875,-35.4271879311813,4.91881568813233,1488093475.93418
80,-6.0,-1.0,-2.0,-0.110107421875,-0.7529296875,1.0595703125,-35.2524055468634,4.84186543680648,1488093476.11218
81,-6.0,1.0,-2.0,-0.11279296875,-0.75341796875,1.052490234375,-35.4420276252612,4.98027168005037,1488093476.16276
82,-6.0,-1.0,-2.0,-0.09619140625,-0.7509765625,1.05126953125,-35.4272986629034,4.25807004573388,1488093476.3314
83,-6.0,-1.0,-2.0,-0.115478515625,-0.755126953125,1.056640625,-35.390701702972,5.08116723990413,1488093476.51326
84,-6.0,-1.0,-2.0,-0.104736328125,-0.7529296875,1.049072265625,-35.5328959324139,4.63706473770312,1488093476.56422
85,-5.0,-1.0,-2.0,-0.109619140625,-0.747802734375,1.052490234375,-35.2482907159156,4.85297586257594,1488093476.74202
86,-6.0,-1.0,-2.0,-0.10888671875,-0.74951171875,1.053466796875,-35.2870936933504,4.81407524963901,1488093476.92664
87,-6.0,-1.0,-2.0,-0.096923828125,-0.755615234375,1.050048828125,-35.6236433275848,4.28471858982071,1488093476.97945
88,-6.0,1.0,-2.0,-0.1083984375,-0.753173828125,1.0712890625,-34.9721005704639,4.73187610843904,1488093477.15303
89,-6.0,-1.0,-2.0,-0.109130859375,-0.752685546875,1.05419921875,-35.3820930765754,4.8157780253789,1488093477.20675
90,-6.0,-1.0,-2.0,-0.11328125,-0.748291015625,1.056640625,-35.1510705600097,5.00015677706862,1488093477.26244
91,-6.0,-1.0,-2.0,-0.114013671875,-0.752685546875,1.052734375,-35.4061595928809,5.03477600534766,1488093477.31692
92,-6.0,-1.0,-2.0,-0.114013671875,-0.755615234375,1.07080078125,-35.05688065083,4.97199240356432,1488093477.3718
93,-5.0,-1.0,-2.0,-0.11962890625,-0.761474609375,1.046875,-35.8547219493728,5.27979587702979,1488093477.42728
94,-5.0,-1.0,-2.0,-0.112548828125,-0.754638671875,1.055908203125,-35.3997513208168,4.95624843965431,1488093477.48244
95,-6.0,-1.0,-2.0,-0.10791015625,-0.750732421875,1.060546875,-35.1546177797151,4.74741398251283,1488093477.54098
96,-6.0,-1.0,-2.0,-0.114501953125,-0.7509765625,1.053466796875,-35.3247543040415,5.05776978238329,1488093477.59156
97,-6.0,-1.0,-2.0,-0.125,-0.74951171875,1.052001953125,-35.2788528841001,5.52741973347324,1488093477.78174
98,-5.0,-1.0,-2.0,-0.122802734375,-0.738037109375,1.0517578125,-34.8758378006743,5.45951400616021,1488093477.83696
99,-5.0,-1.0,-2.0,-0.114013671875,-0.747314453125,1.054443359375,-35.1693601589881,5.04145195888411,1488093477.89473
100,-5.0,-1.0,-2.0,-0.094482421875,-0.75,1.04833984375,-35.4709704899634,4.19223237886098,1488093478.07425
101,-6.0,-1.0,-2.0,-0.113525390625,-0.751953125,1.061279296875,-35.1652823929411,4.98825537317634,1488093478.1296
102,-6.0,-1.0,-2.0,-0.116455078125,-0.763916015625,1.055419921875,-35.7326228514129,5.10771054138029,1488093478.31519
103,-6.0,-1.0,-2.0,-0.124755859375,-0.763427734375,1.07666015625,-35.1592392304177,5.39968871112984,1488093478.37043
104,-5.0,-1.0,-2.0,-0.09765625,-0.7373046875,1.059326171875,-34.724827444741,4.32698903031362,1488093478.54518
105,-6.0,-1.0,-2.0,-0.095947265625,-0.756103515625,1.04736328125,-35.712402426159,4.24789962006968,1488093478.59846
106,-6.0,-1.0,-2.0,-0.1044921875,-0.7548828125,1.07470703125,-34.9578316631095,4.54901896604943,1488093478.65666
107,-5.0,-1.0,-2.0,-0.0966796875,-0.752685546875,1.045654296875,-35.6316448797875,4.29140998202659,1488093478.71402
108,-5.0,-1.0,-2.0,-0.09814453125,-0.75244140625,1.048095703125,-35.556649330827,4.34999490192524,1488093478.76829
109,-6.0,-1.0,-2.0,-0.1123046875,-0.735595703125,1.052978515625,-34.7856214875429,4.99681576340313,1488093478.82351
110,-6.0,-1.0,-2.0,-0.095703125,-0.752685546875,1.051513671875,-35.4837406643144,4.23264127276875,1488093478.87923
111,-6.0,-1.0,-2.0,-0.12353515625,-0.750732421875,1.060791015625,-35.1056584809987,5.43014217950184,1488093478.93606
112,-6.0,-1.0,-2.0,-0.10888671875,-0.757080078125,1.03857421875,-35.9416369826288,4.84263865490363,1488093478.99298
113,-6.0,-1.0,-2.0,-0.104736328125,-0.745849609375,1.04443359375,-35.3958860566716,4.66545790762663,1488093479.05474
114,-6.0,-1.0,-2.0,-0.11279296875,-0.735107421875,1.055419921875,-34.7050531489912,5.01174172957193,1488093479.11336
115,-5.0,-1.0,-2.0,-0.11279296875,-0.753662109375,1.06640625,-35.0999507357144,4.93670011907595,1488093479.16554
116,-5.0,-1.0,-2.0,-0.1181640625,-0.744384765625,1.0576171875,-34.9720093561494,5.22035161319999,1488093479.21844
117,-6.0,-1.0,-2.0,-0.109375,-0.7470703125,1.05712890625,-35.105109951182,4.82970465775721,1488093479.27301
118,-6.0,-1.0,-2.0,-0.117919921875,-0.749755859375,1.07421875,-34.7524094980536,5.14365903625903,1488093479.32889
119,-6.0,-1.0,-2.0,-0.093994140625,-0.763671875,1.054931640625,-35.7934899854005,4.12808315407992,1488093479.38846
120,-6.0,-1.0,-2.0,-0.0986328125,-0.755126953125,1.05615234375,-35.4463644042974,4.34433995006044,1488093479.44115
121,-6.0,0.0,-2.0,-0.111328125,-0.748291015625,1.064208984375,-34.9661249282612,4.89112735421824,1488093479.4961
122,-6.0,-1.0,-2.0,-0.109130859375,-0.737060546875,1.056396484375,-34.761368196911,4.84262468221724,1488093479.55063
123,-6.0,-1.0,-2.0,-0.11083984375,-0.75244140625,1.0615234375,-35.1837938404558,4.86903428391768,1488093479.73919
124,-6.0,-1.0,-2.0,-0.1142578125,-0.75634765625,1.058837890625,-35.3822082341454,5.01813139029899,1488093479.79176
125,-5.0,-1.0,-2.0,-0.10546875,-0.749267578125,1.052978515625,-35.2995204473774,4.66557594828356,1488093479.84545
126,-5.0,-1.0,-2.0,-0.116455078125,-0.750244140625,1.06201171875,-35.0775864405074,5.11783281751037,1488093479.89361
127,-5.0,-1.0,-2.0,-0.11181640625,-0.754638671875,1.054443359375,-35.4388730764664,4.92865677379054,1488093479.94876
128,-6.0,-1.0,-2.0,-0.1015625,-0.75390625,1.056884765625,-35.376951565257,4.4732527364556,1488093480.00443
129,-5.0,-1.0,-2.0,-0.11328125,-0.751708984375,1.05810546875,-35.2370925828413,4.98799782162568,1488093480.06108
130,-6.0,-1.0,-2.0,-0.107666015625,-0.75341796875,1.054443359375,-35.4060295384939,4.74915597668476,1488093480.11585
131,-6.0,-1.0,-2.0,-0.125,-0.748291015625,1.059326171875,-35.0503095974779,5.50510927026773,1488093480.16542
132,-6.0,-1.0,-2.0,-0.115478515625,-0.7470703125,1.048583984375,-35.3051662949546,5.12528292731888,1488093480.21368
133,-5.0,-1.0,-2.0,-0.10791015625,-0.74755859375,1.05615234375,-35.151190380006,4.76721019268124,1488093480.26901
134,-5.0,-1.0,-2.0,-0.106689453125,-0.75244140625,1.055908203125,-35.3363067218883,4.70401506982884,1488093480.32358
135,-6.0,-1.0,-2.0,-0.09423828125,-0.752685546875,1.056396484375,-35.3627381502609,4.1553624122533,1488093480.37776
136,-6.0,-1.0,-2.0,-0.10400390625,-0.751953125,1.0595703125,-35.2329170821241,4.5766240970867,1488093480.42818
137,-5.0,-1.0,-2.0,-0.10595703125,-0.765625,1.0498046875,-35.9652317855987,4.66199016425345,1488093480.48518
138,-5.0,-1.0,-2.0,-0.10595703125,-0.747314453125,1.05078125,-35.2836256257243,4.69765606223495,1488093480.54091
139,-6.0,-1.0,-2.0,-0.095703125,-0.73779296875,1.05419921875,-34.8762961907152,4.25365595445379,1488093480.59759
140,-6.0,-1.0,-2.0,-0.115966796875,-0.755126953125,1.052734375,-35.4884001181316,5.11498171748686,1488093480.65238
141,-6.0,-1.0,-2.0,-0.117431640625,-0.73876953125,1.05224609375,-34.90565548621,5.21876424657605,1488093480.70905
142,-6.0,-1.0,-2.0,-0.095703125,-0.755859375,1.05908203125,-35.4050919291409,4.20670174362254,1488093480.81177
143,-6.0,-1.0,-2.0,-0.1103515625,-0.748779296875,1.058349609375,-35.1333741858953,4.86520171146352,1488093480.86313
144,-6.0,-1.0,-2.0,-0.111328125,-0.746337890625,1.055908203125,-35.1043297155087,4.92090060122946,1488093480.91744
145,-5.0,-1.0,-2.0,-0.09716796875,-0.759765625,1.05419921875,-35.6655645043622,4.27639163012504,1488093480.97468
146,-6.0,-1.0,-2.0,-0.0986328125,-0.748779296875,1.07275390625,-34.8018326294206,4.31159906944723,1488093481.03078
147,-6.0,-1.0,-2.0,-0.111572265625,-0.749267578125,1.05517578125,-35.2278772223782,4.92748302801617,1488093481.08778
148,-5.0,-1.0,-2.0,-0.10986328125,-0.75,1.049072265625,-35.4139317273317,4.86939306321781,1488093481.13942
149,-6.0,-1.0,-2.0,-0.1064453125,-0.756103515625,1.052978515625,-35.5427938861787,4.69420786669083,1488093481.1935
150,-6.0,-1.0,-2.0,-0.11474609375,-0.75439453125,1.060302734375,-35.2740476346875,5.03923889861813,1488093481.24522
151,-6.0,-1.0,-2.0,-0.109375,-0.74951171875,1.0556640625,-35.230137293232,4.82890327241729,1488093481.30008
152,-6.0,-1.0,-2.0,-0.114501953125,-0.753173828125,1.051025390625,-35.4658249605927,5.0605270076664,1488093481.355
153,-6.0,-1.0,-2.0,-0.0986328125,-0.73779296875,1.05810546875,-34.7709917116866,4.37253037847487,1488093481.41098
154,-6.0,-1.0,-2.0,-0.096435546875,-0.752197265625,1.058837890625,-35.2782889349495,4.24633254854127,1488093481.46706
155,-6.0,-1.0,-2.0,-0.10888671875,-0.75537109375,1.0537109375,-35.4915414108661,4.80075568613143,1488093481.52289
156,-6.0,-1.0,-2.0,-0.113525390625,-0.752685546875,1.05029296875,-35.4696204049763,5.020986893772,1488093481.57864
157,-6.0,-1.0,-2.0,-0.115478515625,-0.753173828125,1.049072265625,-35.5128787768998,5.10969873634678,1488093481.63805
158,-5.0,-1.0,-2.0,-0.111572265625,-0.750244140625,1.058837890625,-35.1705574651014,4.91406191589473,1488093481.69363
159,-6.0,-1.0,-2.0,-0.109619140625,-0.75,1.05517578125,-35.2594415777509,4.84005987045371,1488093481.74843
160,-6.0,-1.0,-2.0,-0.10693359375,-0.750732421875,1.055908203125,-35.2742350413461,4.71832107709374,1488093481.81802
161,-6.0,-1.0,-2.0,-0.0966796875,-0.750732421875,1.0595703125,-35.2065727986537,4.25786064110863,1488093481.86845
162,-5.0,-1.0,-2.0,-0.111572265625,-0.74951171875,1.04736328125,-35.435333294909,4.95116191159856,1488093481.9237
163,-6.0,-1.0,-2.0,-0.111328125,-0.754150390625,1.05078125,-35.5158279834083,4.91955149688832,1488093481.9811
164,-6.0,-1.0,-2.0,-0.11328125,-0.75732421875,1.052001953125,-35.5932264483595,4.99449960760366,1488093482.04047
165,-5.0,-1.0,-2.0,-0.10986328125,-0.760986328125,1.074951171875,-35.1554211583385,4.76835641510192,1488093482.09744
166,-6.0,-1.0,-2.0,-0.112548828125,-0.764404296875,1.050537109375,-35.8854253683607,4.95110291291388,1488093482.29973
167,-6.0,-1.0,-2.0,-0.114501953125,-0.75244140625,1.057861328125,-35.2662366743077,5.0406015471021,1488093482.35567
168,-5.0,-1.0,-2.0,-0.1162109375,-0.749267578125,1.045654296875,-35.4572970720009,5.16202704762442,1488093482.5397
169,-6.0,-1.0,-2.0,-0.110595703125,-0.75048828125,1.065185546875,-35.0225357643741,4.85144602298266,1488093482.6542
170,-6.0,-1.0,-2.0,-0.097900390625,-0.751708984375,1.058349609375,-35.2697014928825,4.31284475056963,1488093482.84204
171,-6.0,-1.0,-2.0,-0.101318359375,-0.753173828125,1.062744140625,-35.2032628993589,4.44769706382245,1488093482.8966
172,-5.0,-1.0,-2.0,-0.113037109375,-0.753173828125,1.056884765625,-35.3211743184024,4.97785662775593,1488093483.0671
173,-6.0,-1.0,-2.0,-0.115234375,-0.76513671875,1.048095703125,-35.9666233348704,5.07462374897466,1488093483.12485
174,-6.0,-1.0,-2.0,-0.115966796875,-0.754638671875,1.068359375,-35.0776048064929,5.06656431756505,1488093483.18501
175,-5.0,-1.0,-2.0,-0.094482421875,-0.745849609375,1.047119140625,-35.3520897522854,4.20329586855126,1488093483.24619
176,-6.0,-1.0,-2.0,-0.110107421875,-0.75634765625,1.05322265625,-35.5357380851629,4.8536770710922,1488093483.30656
177,-5.0,-1.0,-2.0,-0.106689453125,-0.756103515625,1.0546875,-35.4986726536542,4.69991439596184,1488093483.36417
178,-6.0,-1.0,-2.0,-0.10888671875,-0.746337890625,1.056884765625,-35.086104351701,4.81054544832447,1488093483.42131
179,-5.0,-1.0,-2.0,-0.11181640625,-0.7548828125,1.062255859375,-35.250246578648,4.90418426514333,1488093483.47755
180,-5.0,-1.0,-2.0,-0.111572265625,-0.755615234375,1.050537109375,-35.5739855341853,4.92779812081826,1488093483.53382
181,-5.0,-1.0,-2.0,-0.123291015625,-0.7529296875,1.052734375,-35.3883996760292,5.44149661182717,1488093483.58936
182,-6.0,-1.0,-2.0,-0.109619140625,-0.7529296875,1.044189453125,-35.6452659582039,4.86710402421028,1488093483.64429
183,-6.0,-1.0,-2.0,-0.10400390625,-0.754150390625,1.059326171875,-35.3179020324463,4.57286016430093,1488093483.69874
184,-6.0,-1.0,-2.0,-0.111572265625,-0.74853515625,1.0673828125,-34.8950332271868,4.89155770602658,1488093483.75335
185,-6.0,-1.0,-2.0,-0.1083984375,-0.74560546875,1.045654296875,-35.3462015729749,4.82464053156628,1488093483.80846
186,-5.0,-1.0,-2.0,-0.09423828125,-0.756103515625,1.061767578125,-35.3491943837998,4.13516497861375,1488093483.86097
187,-6.0,-1.0,-2.0,-0.110595703125,-0.757568359375,1.052490234375,-35.596804469285,4.87465652891178,1488093483.91681
188,-6.0,-1.0,-2.0,-0.11865234375,-0.75390625,1.06103515625,-35.2273270491034,5.20860902494832,1488093483.97417
189,-6.0,-1.0,-2.0,-0.110595703125,-0.757568359375,1.059814453125,-35.4109888562399,4.85249345734771,1488093484.03035
190,-6.0,-1.0,-2.0,-0.112060546875,-0.75390625,1.06103515625,-35.2453507721122,4.92070407630857,1488093484.08404
191,-6.0,-1.0,-2.0,-0.109619140625,-0.748046875,1.05859375,-35.1027555760708,4.83389342413483,1488093484.13761
192,-5.0,-1.0,-2.0,-0.120849609375,-0.74755859375,1.058837890625,-35.0482743211125,5.32674439686969,1488093484.3341
193,-6.0,-1.0,-2.0,-0.114990234375,-0.760498046875,1.05322265625,-35.6708685903573,5.05840836899906,1488093484.38876
194,-6.0,-1.0,-2.0,-0.10888671875,-0.7548828125,1.05224609375,-35.5113100141764,4.80619784173397,1488093484.56447
195,-6.0,-1.0,-2.0,-0.107421875,-0.75048828125,1.05517578125,-35.2827459738843,4.74245847542923,1488093484.61609
196,-6.0,-1.0,-2.0,-0.110107421875,-0.752197265625,1.061767578125,-35.1708163603147,4.83679848103809,1488093484.81453
197,-6.0,-1.0,-2.0,-0.114990234375,-0.7509765625,1.056640625,-35.2430905035039,5.06914712789342,1488093484.86812
198,-6.0,-1.0,-2.0,-0.110595703125,-0.750732421875,1.05224609375,-35.3575556865317,4.89034506401023,1488093485.04192
199,-5.0,-1.0,-2.0,-0.121826171875,-0.738037109375,1.059814453125,-34.6765525782199,5.38882757063127,1488093485.18998
200,-5.0,-1.0,-2.0,-0.111083984375,-0.751953125,1.0615234375,-35.165638786461,4.88076114603167,1488093485.24517
201,-5.0,-1.0,-2.0,-0.112060546875,-0.7587890625,1.060791015625,-35.4260234742386,4.91080868645663,1488093485.31176
202,-6.0,-1.0,-2.0,-0.11181640625,-0.751220703125,1.05517578125,-35.2975359347709,4.93391841864452,1488093485.37765
203,-6.0,-1.0,-2.0,-0.10986328125,-0.75146484375,1.05517578125,-35.311513572728,4.84762338492217,1488093485.43184
204,-6.0,-1.0,-2.0,-0.125,-0.749755859375,1.04833984375,-35.3806015965718,5.53951860337095,1488093485.48526
205,-6.0,-1.0,-2.0,-0.095458984375,-0.75244140625,1.054443359375,-35.4008282173258,4.2146035230077,1488093485.54004
206,-6.0,-2.0,-2.0,-0.11083984375,-0.757080078125,1.052734375,-35.5724481698484,4.88569148517805,1488093485.59298
207,-6.0,-1.0,-2.0,-0.106689453125,-0.74609375,1.047119140625,-35.3309406415432,4.74349932018394,1488093485.65121
208,-6.0,0.0,-2.0,-0.111083984375,-0.764892578125,1.037353515625,-36.2473189256826,4.92601858834159,1488093485.70591
209,-5.0,-1.0,-2.0,-0.10986328125,-0.73876953125,1.06103515625,-34.7053013011892,4.85702216469463,1488093485.75506
210,-5.0,-1.0,-2.0,-0.10791015625,-0.755126953125,1.050537109375,-35.5662268014305,4.76785749190942,1488093485.81049
211,-6.0,-1.0,-2.0,-0.124267578125,-0.7578125,1.056396484375,-35.4677364710539,5.45993132469631,1488093485.8702
212,-6.0,-1.0,-2.0,-0.109375,-0.763427734375,1.05322265625,-35.7905529778064,4.80626108712473,1488093485.92797
213,-6.0,-1.0,-2.0,-0.097412109375,-0.74365234375,1.052734375,-35.1223937716391,4.32206023781016,1488093486.03023
214,-5.0,-1.0,-2.0,-0.11376953125,-0.74755859375,1.050048828125,-35.2902957263092,5.04407380671918,1488093486.08597
